FID_;ID;LAT;LON;New_Greenl;Old_Greenl;Foreign_na;Official_n;Alternativ;RGI_ID;GLIMS_ID;RGI_LON;RGI_LAT;Type
;GGN0515;74.183099999999996;-56.751300000000001;Sermikassak;Sermikavsak; ;Sermikassak;Sermilikassak;RGI40-05.07403;G303259E74170N;-56.741199999999999;74.169600000000003;LGIC
;GGN0516;74.183300000000003;-21.149999999999999; ; ;Taggletsjer;Taggletsjer; ;RGI40-05.19936;G338832E74181N;-21.168500000000002;74.181399999999996;LGIC
;GGN0517;74.227500000000006;-23.411300000000001; ; ;Irisgletsjer;Irisgletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0518;74.230699999999999;-55.827500000000001;Ikissuup Sermersua;Ikigssûp Sermerssua;Cornell Gletsjer;Ikissuup Sermersua; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0519;74.233300000000000;-23.916699999999999; ; ;Vibeke Gletsjer;Vibeke Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0520;74.250000000000000;-23.000000000000000; ; ;Wordie Gletsjer;Wordie Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0521;74.266700000000000;-20.916699999999999; ; ;Skillegletsjer;Skillegletsjer; ;RGI40-05.20002;G338999E74270N;-21.000900000000001;74.269999999999996;LGIC
;GGN0522;74.349999999999994;-25.550000000000001; ; ;Korsgletsjer;Korsgletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0523;74.349999999999994;-22.916699999999999; ; ;Grantagletsjer;Grantagletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0524;74.366699999999994;-20.899999999999999; ; ;Misteltengletsjer;Misteltengletsjer; ;RGI40-05.20026;G339105E74378N;-20.895399999999999;74.377600000000001;LGIC
;GGN0525;74.370000000000005;-21.021899999999999; ; ;Hødgletsjer;Hødgletsjer; ;RGI40-05.19973;G338940E74365N;-21.059899999999999;74.364800000000002;LGIC
;GGN0526;74.383300000000006;-20.816700000000001; ; ;Frejagletsjer;Frejagletsjer; ;RGI40-05.20030;G339171E74378N;-20.828800000000001;74.377799999999993;LGIC
;GGN0527;74.400000000000006;-24.216699999999999; ; ;Vestre Vibeke Gletsjer;Vestre Vibeke Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0528;74.400700000000001;-21.076799999999999; ; ;Balmunggletsjer;Balmunggletsjer; ;RGI40-05.19999;G338904E74401N;-21.096299999999999;74.400599999999997;LGIC
;GGN0529;74.416700000000006;-55.966600000000000;Illullip Sermia;Igdlugdlip Sermia; ;Illullip Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0530;74.599999999999994;-22.266700000000000; ; ;Copeland Gletsjer;Copeland Gletsjer; ;RGI40-05.20038;G337563E74561N;-22.437300000000000;74.561000000000007;LGIC
;GGN0531;74.623199999999997;-56.219299999999997;Nunatakassaap Sermia;Nunatakavsaup Sermia; ;Nunatakassaap Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0532;74.633300000000006;-22.266700000000000; ; ;Kløftgletsjer;Kløftgletsjer; ;RGI40-05.20042;G337651E74611N;-22.348900000000000;74.611099999999993;LGIC
;GGN0533;74.666700000000006;-22.100000000000001; ; ;Stejlgletsjer;Stejlgletsjer; ;RGI40-05.20097;G337922E74678N;-22.077999999999999;74.677899999999994;LGIC
;GGN0534;74.683300000000003;-22.583300000000001; ; ;Pasterze;Pasterze; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0535;74.700000000000003;-22.466699999999999; ; ;Grifgletsjer;Grifgletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0536;74.700000000000003;-21.800000000000001; ; ;Trinity Gletsjer;Trinity Gletsjer; ;RGI40-05.20092;G338195E74672N;-21.805499999999999;74.671899999999994;LGIC
;GGN0537;74.716700000000003;-22.000000000000000; ; ;Barriere Gletsjer;Barriere Gletsjer; ;RGI40-05.20096;G338005E74703N;-21.994800000000001;74.702699999999993;LGIC
;GGN0538;74.866699999999994;-22.500000000000000; ; ;Tvegegletsjer;Tvegegletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0539;74.961799999999997;-57.035499999999999;Tuttulikassaap Sermia; ;Hayes Gletsjer;Tuttulikassaap Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0540;75.099599999999995;-57.572299999999998; ; ;Kjer Gletsjer;Kjer Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0541;75.159599999999998;-22.826699999999999; ; ;Heinkel Gletsjer;Heinkel Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0542;75.316699999999997;-57.833300000000001;Sermersuaq;Sermerssuaq;Steenstrup Gletsjer;Sermersuaq; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0543;75.453100000000006;-22.726600000000001; ; ;Canongletsjer;Canongletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0544;75.458200000000005;-58.063699999999997; ; ;Dietrichson Gletsjer;Dietrichson Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0545;75.563999999999993;-22.629500000000000; ; ;Stejlgletsjer;Stejlgletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0546;75.619500000000002;-57.970399999999998; ; ;Sverdrup Gletsjer;Sverdrup Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0547;75.683300000000003;-22.750000000000000; ; ;Stormgletsjer;Stormgletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0548;75.683300000000003;-22.500000000000000; ; ;Ejnar Mikkelsen Gletsjer;Ejnar Mikkelsen Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0549;75.775899999999993;-58.828299999999999; ; ;Nansen Gletsjer;Nansen Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0550;75.824799999999996;-59.039900000000003; ; ;Nordenskiöld Gletsjer;Nordenskiöld Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0551;75.939400000000006;-66.516700000000000;Sermipaluk;Sermipaluk; ;Sermipaluk;Hermipaluk;RGI40-05.07597;G293495E75933N;-66.504700000000000;75.933199999999999;LGIC
;GGN0552;75.987600000000000;-22.378799999999998; ; ;Lillegletsjer;Lillegletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0553;75.989000000000004;-59.857500000000002;Nuussuup Sermia;Nûgssûp Sermia;Kong Oscar Gletsjer;Nuussuup Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0554;76.016700000000000;-23.300000000000001; ; ;L. Bistrup Bræ;L. Bistrup Bræ; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0555;76.047300000000007;-65.551800000000000;Sermipaluk;Sermipaluk; ;Sermipaluk;Hermipaluk;RGI40-05.07624;G294491E76127N;-65.508600000000001;76.126700000000000;LGIC
;GGN0556;76.065500000000000;-65.646799999999999;Kumaat Sermiat; ; ;Kumaat Sermiat;Kumait Hermiat;RGI40-05.07624;G294491E76127N;-65.508600000000001;76.126700000000000;LGIC
;GGN0557;76.066699999999997;-60.633299999999998;Issuusarsuit Sermiat;Igssûssarssuit Sermiat; ;Issuusarsuit Sermiat; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0558;76.091200000000001;-68.209699999999998;Appakkooriaq;Sermipaluk; ;Appakkooriaq;Sermipaluk;RGI40-05.07697;G291951E76111N;-68.048900000000003;76.111000000000004;LGIC
;GGN0559;76.094099999999997;-67.778899999999993;Nasersorfik;Nagssersorfik; ;Nasersorfik;"Nassersorfik; Naherhorvik";RGI40-05.07787;G292660E76080N;-67.339900000000000;76.079700000000003;LGIC
;GGN0560;76.116699999999994;-60.399900000000002; ; ;Peary Gletsjer;Peary Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0561;76.150000000000006;-24.500000000000000; ; ;A.B. Drachmann Gletsjer;A.B. Drachmann Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0562;76.155500000000004;-68.284400000000005; ; ;Neptune Gletsjer;Neptune Gletsjer; ;RGI40-05.07715;G291776E76147N;-68.224400000000003;76.147400000000005;LGIC
;GGN0563;76.166700000000006;-21.916699999999999; ; ;Soranerbræen;Soranerbræen; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0564;76.174099999999996;-68.317099999999996; ; ;Cluett Gletsjer;Cluett Gletsjer; ;RGI40-05.07722;G291761E76185N;-68.239400000000003;76.184799999999996;LGIC
;GGN0565;76.200000000000003;-26.116700000000002; ; ;Metaforgletsjer;Metaforgletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0566;76.200000000000003;-25.500000000000000; ; ;Ebbe Gletsjer;Ebbe Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0567;76.216700000000003;-60.999899999999997; ; ;Rink Gletsjer;Rink Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0568;76.239699999999999;-65.243200000000002;Savissuup Sermia; ;Savigssuaq Gletscher;Savissuup Sermia;Savissuaq Gletscher; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0569;76.253299999999996;-64.868200000000002; ; ;Helland Gletsjer;Helland Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0570;76.266700000000000;-63.799799999999998;Appaliarsulipaluup Sermia;Agpaliarssulipalûp Sermia;Mohn Gletsjer;Appaliarsulipaluup Sermia;Appaliarrulipaluup Hermia;RGI40-05.07600;G296228E76253N;-63.772199999999998;76.252499999999998;LGIC
;GGN0571;76.277400000000000;-68.585499999999996;Paakitsup Sermersua;Pâkitsup Sermerssua;Pituffik Gletsjer;Paakitsup Sermersua;Paakitsup Hermerrianga;RGI40-05.07736;G291713E76310N;-68.286799999999999;76.309600000000003;LGIC
;GGN0572;76.299999999999997;-61.766599999999997;Qeqertat Timaanni Sermeq; ;Döcker Smith Gletsjer;Qeqertat Timaanni Sermeq;Qikertat Timaani Sermeq; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0573;76.316699999999997;-62.499899999999997; ; ;Morell Gletsjer;Morell Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0574;76.319500000000005;-24.993800000000000; ; ;Budolfi Isstrøm;Budolfi Isstrøm; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0575;76.333399999999997;-64.083100000000002; ; ;Yngvar Nielsen Gletsjer;Yngvar Nielsen Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0576;76.383300000000006;-62.766500000000001;Innaqqissorsuup Oqquani Sermeq; ;Gade Gletsjer;Innaqqissorsuup Oqquani Sermeq; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0577;76.425600000000003;-24.107600000000001; ; ;Ejnar Gletsjer;Ejnar Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0578;76.487300000000005;-25.050400000000000; ; ;Pony Gletsjer;Pony Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0579;76.500100000000003;-68.236599999999996; ; ;Store Landgletsjer;Store Landgletsjer; ;RGI40-05.07772;G291955E76463N;-68.045400000000001;76.462999999999994;LGIC
;GGN0580;76.537099999999995;-24.749099999999999; ; ;Kursbræ;Kursbræ; ;RGI40-05.09342;G335213E76547N;-24.787500000000001;76.546499999999995;LGIC
;GGN0581;76.579700000000003;-67.626000000000005;Ullip Sermia;Uvdlip Sermerssuaq;Harald Moltke Bræ;Ullip Sermia;"Sermersuaq; Nunatarruup Hermia"; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0582;76.633300000000006;-22.666699999999999; ; ;Bredebræ;Bredebræ; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0583;76.650000000000006;-24.133299999999998; ; ;Borgjøkel;Borgjøkel; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0584;76.698800000000006;-67.043199999999999; ; ;Søndre Tvillinggletsjer;Søndre Tvillinggletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0585;76.718999999999994;-68.479500000000002;Naajat Sermiat;Naujat Sermiat;Chamberlin Gletsjer;Naajat Sermiat; ;RGI40-05.08057;G291497E76805N;-68.502799999999993;76.804900000000004;LGIC
;GGN0586;76.722899999999996;-68.673900000000003;Pinguarsuit Sermiat;Pinguarssuit Sermiat;Salisbury Gletsjer;Pinguarsuit Sermiat; ;RGI40-05.08057;G291497E76805N;-68.502799999999993;76.804900000000004;LGIC
;GGN0587;76.727500000000006;-67.001400000000004; ; ;Nordre Tvillinggletsjer;Nordre Tvillinggletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0588;76.757800000000003;-67.797100000000000;Equutissaatsut Sermiat;Eqûtigssaitsut Sermiat;Knud Rasmussen Gletsjer;Equutissaatsut Sermiat; ;RGI40-05.08054;G292408E76864N;-67.592100000000002;76.863900000000001;LGIC
;GGN0589;76.772999999999996;-67.020600000000002; ; ;Rampen;Rampen; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0590;76.830299999999994;-66.886600000000001; ; ;Tunnelgletsjer;Tunnelgletsjer; ;RGI40-05.07857;G293108E76832N;-66.892499999999998;76.831900000000005;LGIC
;GGN0591;76.841300000000004;-67.255700000000004; ; ;Hundetunge Gletsjer;Hundetunge Gletsjer; ;RGI40-05.08054;G292408E76864N;-67.592100000000002;76.863900000000001;LGIC
;GGN0592;76.849999999999994;-24.766700000000000; ; ;Trefork Gletsjer;Trefork Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0593;76.849999999999994;-66.832899999999995; ; ;Skjulgletsjer;Skjulgletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0594;76.888700000000000;-70.168400000000005; ; ;Witzansky Gletsjer;Witzansky Gletsjer; ;RGI40-05.08052;G289786E76905N;-70.213899999999995;76.905400000000000;LGIC
;GGN0595;76.940600000000003;-70.069800000000001; ; ;Ivar Berendsen Gletsjer;Ivar Berendsen Gletsjer; ;RGI40-05.08048;G289856E76945N;-70.143600000000006;76.944500000000005;LGIC
;GGN0597;76.987600000000000;-70.906199999999998;Sermipaluk;Sermipaluk; ;Sermipaluk; ;RGI40-05.08044;G289231E77041N;-70.768600000000006;77.040599999999998;LGIC
;GGN0598;77.060699999999997;-69.471199999999996; ; ;Berlingske Bræ;Berlingske Bræ; ;RGI40-05.08033;G290557E77062N;-69.443399999999997;77.062100000000001;LGIC
;GGN0599;77.066699999999997;-22.766700000000000; ; ;Storstrømmen;Storstrømmen; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0600;77.080100000000002;-66.223200000000006;Sermiarsupaluk;Sermiarssupaluk; ;Sermiarsupaluk; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0601;77.082499999999996;-24.662900000000000; ; ;Admiralty Gletsjer;Admiralty Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0602;77.087500000000006;-24.169000000000000; ; ;Gultop Gletsjer;Gultop Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0603;77.116699999999994;-25.166699999999999; ; ;Sunderland Gletsjer;Sunderland Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0604;77.116699999999994;-22.083300000000001; ; ;Sælsøgletsjer;Sælsøgletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0605;77.129900000000006;-70.756600000000006; ; ;Tyndall Gletsjer;Tyndall Gletsjer; ;RGI40-05.08042;G289278E77092N;-70.721599999999995;77.092200000000005;LGIC
;GGN0606;77.160200000000003;-69.602400000000003;Itillersuaq;Itivdlerssuaq;Politiken Bræ;Itillersuaq;Itutterriaq;RGI40-05.08024;G290425E77172N;-69.574700000000007;77.172200000000004;LGIC
;GGN0607;77.185800000000000;-69.254800000000003;Sermiarsupaluk;Sermiarssupaluk;Savage Gletsjer;Sermiarsupaluk; ;RGI40-05.08065;G290678E77156N;-69.322100000000006;77.155699999999996;LGIC
;GGN0608;77.206500000000005;-70.483699999999999;Sermipaluk; ; ;Sermipaluk;Hermipaluk;RGI40-05.08013;G289533E77202N;-70.467100000000002;77.202100000000002;LGIC
;GGN0609;77.206900000000005;-66.002899999999997;Kangerluarsorujussuup Qinngua;Kangerdluarssûp Qíngua;Marie Gletsjer;Kangerluarsorujussuup Qinngua;"Kangerluarsuup Qinngua; Kangertuarrurujussuup Qinngua; Marie Bræ; Marre Gletscher"; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0610;77.216700000000003;-24.983300000000000; ; ;Hasting Gletsjer;Hasting Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0611;77.222300000000004;-69.729799999999997;Sermiarsussuaq; ; ;Sermiarsussuaq; ;RGI40-05.08022;G290260E77195N;-69.740099999999998;77.194900000000004;LGIC
;GGN0612;77.232200000000006;-24.312400000000000; ; ;Britannia Gletsjer;Britannia Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0613;77.234499999999997;-65.316400000000002; ; ;Academy Gletsjer;Academy Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0614;77.235299999999995;-70.145200000000003;Misuumasoq;Misûmassoq; ;Misuumasoq; ;RGI40-05.08020;G289879E77222N;-70.120999999999995;77.221699999999998;LGIC
;GGN0615;77.250000000000000;-20.783400000000000; ; ;Søgletsjer;Søgletsjer; ;RGI40-05.09558;G339406E77225N;-20.594300000000000;77.224800000000002;LGIC
;GGN0616;77.256200000000007;-65.977000000000004; ; ;Leidy Gletsjer;Leidy Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0617;77.340299999999999;-71.694500000000005;Qassisallip Sermia; ;Kiatak Gletsjer;Qassisallip Sermia;Qaggihattup Hermia;RGI40-05.08136;G288274E77340N;-71.726200000000006;77.340400000000002;LGIC
;GGN0618;77.361800000000002;-67.987200000000001;Siunnaatalik;Siúnautalik;Hurlbut Gletsjer;Siunnaatalik; ;RGI40-05.07854;G292196E77316N;-67.804100000000005;77.316100000000006;LGIC
;GGN0619;77.366699999999994;-24.416699999999999; ; ;Suzanne Bræ;Suzanne Bræ; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0620;77.378299999999996;-72.266700000000000;Ujarasussuarsuit Itilliat; ; ;Ujarasussuarsuit Itilliat;Ujarahuhhuarruit Itivtiat;RGI40-05.08122;G287724E77384N;-72.275800000000004;77.383799999999994;LGIC
;GGN0621;77.393299999999996;-71.658299999999997;Sermiarsussuaq;Sermiarssugssuaq; ;Sermiarsussuaq; ;RGI40-05.08129;G288260E77381N;-71.740300000000005;77.380899999999997;LGIC
;GGN0622;77.407200000000003;-71.896799999999999;Marnit Sermiat; ;Robins Gletsjer;Marnit Sermiat;Marnit Hermiat;RGI40-05.08119;G288095E77402N;-71.905299999999997;77.402199999999993;LGIC
;GGN0623;77.407200000000003;-72.452500000000001;Qangattaat Sermiat;Sermiarssupaluk;Vestgletsjer;Qangattaat Sermiat;"Sermiarsupaluk; Qangattait Hermiat Appaarruit Timaanni";RGI40-05.08117;G287589E77408N;-72.411199999999994;77.407700000000006;LGIC
;GGN0624;77.419899999999998;-72.033799999999999;Ujaassuup Sermia;Ujâgsup Sermia;Parish Gletsjer;Ujaassuup Sermia;"Ujaassup Sermia; Ujaagguup Hermia";RGI40-05.08118;G287929E77398N;-72.071299999999994;77.398200000000003;LGIC
;GGN0625;77.431200000000004;-70.483400000000003;Sermiarsupaluk; ; ;Sermiarsupaluk; Hermiarrupaluk;RGI40-05.08083;G289336E77433N;-70.663799999999995;77.432699999999997;LGIC
;GGN0626;77.432299999999998;-72.213499999999996;Upernavissuup Sermia;Upernavigssûp Sermia;Kissel Gletsjer;Upernavissuup Sermia;Upernavigguup Hermia;RGI40-05.08116;G287782E77421N;-72.217900000000000;77.421000000000006;LGIC
;GGN0627;77.449399999999997;-70.634399999999999;Sermiarsussuaq; ; ;Sermiarsussuaq;Hermiarrurruaq;RGI40-05.08083;G289336E77433N;-70.663799999999995;77.432699999999997;LGIC
;GGN0628;77.499899999999997;-69.193600000000004; ; ;Qaanaaq Gletsjer;Qaanaaq Gletsjer; ;RGI40-05.08005;G290838E77522N;-69.161600000000007;77.522300000000001;LGIC
;GGN0629;77.500000000000000;-21.866700000000002; ; ;Kofoed-Hansen Bræ;Kofoed-Hansen Bræ; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0630;77.500900000000001;-68.753299999999996;Sermiarsupaluk;Sermiarssupaluk; ;Sermiarsupaluk;Hermiarrupaluk;RGI40-05.08110;G291039E77514N;-68.960800000000006;77.514099999999999;LGIC
;GGN0631;77.516700000000000;-65.666399999999996;Qaqujaarsuup Sermia;Qaqujârssûp Sermia;Heilprin Gletsjer;Qaqujaarsuup Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0632;77.525700000000001;-69.300899999999999; ; ;Bryant Gletsjer;Bryant Gletsjer; ;RGI40-05.08005;G290838E77522N;-69.161600000000007;77.522300000000001;LGIC
;GGN0633;77.526200000000003;-68.694400000000002; ; ;Twin Gletsjer;Twin Gletsjer; ;RGI40-05.08109;G291280E77528N;-68.720200000000006;77.528000000000006;LGIC
;GGN0634;77.560199999999995;-68.778499999999994; ; ;Sydgletsjer;Sydgletsjer; ;RGI40-05.08108;G291022E77560N;-68.977699999999999;77.559700000000007;LGIC
;GGN0635;77.562899999999999;-69.652400000000000; ; ;Fan Gletsjer;Fan Gletsjer; ;RGI40-05.08106;G290534E77581N;-69.466399999999993;77.580799999999996;LGIC
;GGN0636;77.576400000000007;-68.268100000000004; ; ;Østgletsjer;Østgletsjer; ;RGI40-05.08063;G291817E77564N;-68.182699999999997;77.563900000000004;LGIC
;GGN0637;77.602500000000006;-67.741900000000001;Quinisut Sermiat;Quinissut Sermiat;Hubbard Gletsjer;Quinisut Sermiat;Quinnisut Sermiat; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0638;77.605900000000005;-68.769800000000004;Sermiarsupaluk;Sermiarssupaluk;Gnom Gletsjer;Sermiarsupaluk;Hermiarrupaluk;RGI40-05.08104;G291169E77605N;-68.831400000000002;77.605000000000004;LGIC
;GGN0639;77.616699999999994;-68.182800000000000; ; ;Gable Gletsjer;Gable Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0640;77.635999999999996;-68.967299999999994;Qaqortap Sermia; ;Qaqortaq Gletscher;Qaqortap Sermia; ;RGI40-05.08103;G290914E77601N;-69.085899999999995;77.600999999999999;LGIC
;GGN0641;77.654499999999999;-69.409199999999998; ; ;Scarlet Heart Gletsjer;Scarlet Heart Gletsjer; ;RGI40-05.08095;G290628E77632N;-69.371899999999997;77.632400000000004;LGIC
;GGN0642;77.656400000000005;-65.967900000000000;Qeqertaarsuusarsuup Sermia;Qeqertârssûssarssûp Sermia;Tracy Gletsjer;Qeqertaarsuusarsuup Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0643;77.677700000000002;-68.320700000000002; ; ;Mirror Gletsjer;Mirror Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0644;77.693399999999997;-68.582899999999995;Kangerluarsuup Sermia; ;Bowdoin Gletsjer;Kangerluarsuup Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0645;77.699100000000001;-67.175899999999999;Paarnarsuit Sermiat; ;Hart Gletsjer;Paarnarsuit Sermiat; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0646;77.700000000000003;-66.233000000000004;Tuttulipaluup Sermia; ;Farquhar Gletsjer;Tuttulipaluup Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0647;77.716700000000003;-66.949600000000004;Toornaarsulissuup Sermii; ;Sharp Gletsjer;Toornaarsulissuup Sermii; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0648;77.731499999999997;-66.644400000000005;Toornaarsulissuup Sermii; ;Melville Gletsjer;Toornaarsulissuup Sermii; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0649;77.733599999999996;-68.352400000000003; ; ;East Branch Gletsjer;East Branch Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0650;77.733699999999999;-68.793099999999995;Tuttu Gletsjer; ;Tugto Gletscher;Tuttu Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0651;77.778999999999996;-69.428700000000006;Iterlassuup Sermia;Iterdlagssûp Qíngua;Sun Gletsjer;Iterlassuup Sermia;"Iterlassuup Qinngua; Itertagguup Sermia"; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0652;77.810800000000000;-70.961299999999994;Naajaat Sermiat; ;Illuluarsuit Gletsjer;Naajaat Sermiat;Naujaat Sermiat;RGI40-05.08191;G289065E77823N;-70.935299999999998;77.822999999999993;LGIC
;GGN0653;77.837800000000001;-71.181299999999993;Sermiarsupaluk;Sermiarssupaluk; ;Sermiarsupaluk; ;RGI40-05.08188;G288897E77833N;-71.103399999999993;77.832899999999995;LGIC
;GGN0654;77.853999999999999;-70.671599999999998;Siorarsuit Sermiat; ;Siorarsuaq Gletsjer;Siorarsuit Sermiat; ;RGI40-05.08182;G289359E77848N;-70.641199999999998;77.847800000000007;LGIC
;GGN0655;77.875699999999995;-69.851299999999995;Qinnguata Sermia;Siorapalûp Qíngua;Verhoeff Gletsjer;Qinnguata Sermia;Siorapaluup Qinngua; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0656;77.879999999999995;-70.297300000000007;Ikernup Sermia;Ikernup Sermia;Meehan Gletsjer;Ikernup Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0657;77.906999999999996;-71.081199999999995;Neqip Sermia;Neqip Sermia;Morris Jesup Gletsjer;Neqip Sermia; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0658;77.947500000000005;-71.850099999999998;Arfalluarfiup Sermia;Pitorâviup Sermia;Clements Markham Gletsjer;Arfalluarfiup Sermia;Pitoraaviup Sermia; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0659;77.952100000000002;-71.590699999999998;Arfalluarfiup Sermia;Arfagdluarfiup Sermia;Diebitsch Gletsjer;Arfalluarfiup Sermia;Neqip Illuata Sermia; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0660;78.022400000000005;-72.166899999999998; ; ;Bamse Gletsjer;Bamse Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0661;78.059799999999996;-72.238299999999995; ; ;Bu Gletsjer;Bu Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0662;78.071700000000007;-72.430099999999996;Itutterriaq; ;Child Gletsjer;Itutterriaq; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0663;78.141499999999994;-72.754400000000004; ; ;Storm Gletsjer;Storm Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0664;78.153700000000001;-72.679699999999997;Itilliarsuk;Itivdliarssuk; ;Itilliarsuk; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0665;78.176100000000005;-72.679599999999994; ; ;Dodge Gletsjer;Dodge Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0666;78.283299999999997;-21.583300000000001; ; ;Blæsebræ;Blæsebræ; ; ; ;0.000000000000000;0.000000000000000;GrIS
;GGN0667;78.283400000000000;-72.265400000000000; ; ;Brother John Gletsjer;Brother John Gletsjer; ; ; ;0.000000000000000;0.000000000000000;GrIS
